contest-tmp2m-14d__tmp2m,index
19.761434405034493,378333
19.928132883308933,378334
20.204207403719977,378335
20.325749600485608,378336
20.300700142327287,378337
20.33202481612898,378338
20.546040644904792,378339
20.747656735407475,378340
20.830899578369497,378341
20.711347788642286,378342
20.537429960553595,378343
20.263809275000938,378344
20.053873387894157,378345
19.869794128576416,378346
19.72263455247844,378347
18.91989664519616,378348
18.47375102021431,378349
18.069878782394312,378350
17.395741922452885,378351
16.578945895218567,378352
15.637342114541696,378353
14.626112805011246,378354
13.526607604515902,378355
12.768713397249655,378356
25.606968588989332,378357
25.435378851015514,378358
25.183991526937007,378359
24.783308068057238,378360
24.5009636343147,378361
23.926591072323106,378362
23.7700862508118,378363
23.578158153585775,378364
23.382070345893908,378365
23.207502245579406,378366
23.26241239992487,378367
23.314607588722026,378368
22.774092020975274,378369
22.345821475433752,378370
22.2192457340783,378371
22.14233015059699,378372
21.98033957335582,378373
21.842876090639777,378374
21.61611679437499,378375
21.214473977462944,378376
20.96209805213084,378377
20.713166884071484,378378
20.544665134438333,378379
20.33271876440557,378380
19.890010397531682,378381
19.690288577581953,378382
20.021955181122166,378383
20.29319410930964,378384
20.308427609574665,378385
20.243650425729243,378386
20.27954167059454,378387
20.474210697633225,378388
20.69338742413595,378389
20.992466949440995,378390
21.083196076221668,378391
21.16708456270584,378392
20.673506416901546,378393
20.44722805231629,378394
20.646360207057853,378395
20.914492531723056,378396
21.007329670390106,378397
20.958365114877836,378398
20.961799131856594,378399
21.25007099506172,378400
21.48302456108945,378401
21.55969902565579,378402
21.39642269476076,378403
21.174691828791254,378404
20.87180610842529,378405
20.70430508648826,378406
20.518311058075312,378407
20.312639791963136,378408
19.541648706042224,378409
19.077440490589424,378410
18.572079297739094,378411
17.895805104111105,378412
17.080012199401153,378413
16.180605123350404,378414
15.135005858677005,378415
14.03045427370472,378416
13.295807595888277,378417
25.548643715897867,378418
25.36947407882792,378419
25.11852775630308,378420
24.686219890199936,378421
24.392227817454,378422
23.854059898392222,378423
23.701007241834077,378424
23.495015595996563,378425
23.277043425645957,378426
23.09499144838736,378427
23.176982725815606,378428
23.22118809905021,378429
22.703331175275935,378430
22.279916899299565,378431
22.163356428355257,378432
22.078187773950788,378433
21.911798742517703,378434
21.80059299506621,378435
21.588800529447667,378436
21.189888591466854,378437
20.944566106504396,378438
20.761080562552877,378439
20.628293104912643,378440
20.429491100124096,378441
19.976920298870766,378442
19.815666993820912,378443
20.145812143846456,378444
20.401270705466118,378445
20.40487182565812,378446
20.38267356933966,378447
20.459035871774063,378448
20.658579991382112,378449
20.88607405611606,378450
21.197596247964043,378451
21.294320847907727,378452
21.3731471360706,378453
20.80661326220371,378454
20.568127915843945,378455
20.776622420283502,378456
21.04880791946357,378457
21.143366016039522,378458
21.095392053591695,378459
21.099820316455634,378460
21.392506920921846,378461
21.632831484911605,378462
21.70909889422478,378463
21.54941951880477,378464
21.328706562348884,378465
21.00892809488272,378466
20.806684735845295,378467
20.611391150742918,378468
20.423620563986958,378469
19.64413177319136,378470
19.1237855109531,378471
18.709068923401162,378472
18.020989307398395,378473
17.210530145599137,378474
16.237864319699554,378475
15.234429921421167,378476
14.157310979314161,378477
13.413929526443155,378478
26.319406552907026,378479
26.09802283314366,378480
25.81684519335721,378481
25.38938576446344,378482
25.151996614085192,378483
24.55500729058673,378484
24.405247635377577,378485
24.15810082882348,378486
23.851113558109034,378487
23.616842795163734,378488
23.685206456058722,378489
23.682466867093638,378490
23.181745695491145,378491
22.73761540237365,378492
22.61934945169787,378493
22.519131955543912,378494
22.304340619738923,378495
22.236214103845896,378496
21.943923966388866,378497
21.492127823029534,378498
21.22246127255795,378499
21.084836286966038,378500
21.114359613756164,378501
20.922382385510616,378502
20.390643031331535,378503
20.3570142337,378504
20.69218259015355,378505
20.948148132143217,378506
20.968692295133565,378507
21.00870127452464,378508
21.113332981984456,378509
21.331119362389472,378510
21.611421467676905,378511
22.002672599827235,378512
22.136804358649215,378513
22.16537657604283,378514
21.541403831123205,378515
21.209683279479066,378516
21.45595612047981,378517
21.684244795054724,378518
21.772398346101056,378519
21.699745767164018,378520
21.697152479339593,378521
21.969660281082042,378522
22.201266869045412,378523
22.268050414831748,378524
22.108808276088553,378525
21.879885829413126,378526
21.55908613555306,378527
21.330283513008453,378528
21.107589854627975,378529
20.929986396186052,378530
20.23869895876976,378531
19.706088160799027,378532
19.334675013396406,378533
18.675533344090354,378534
17.834771157802834,378535
16.865957089510857,378536
15.902960206885325,378537
14.829033648852203,378538
14.084278510370893,378539
26.878508515976705,378540
26.666744552272803,378541
26.42193501213029,378542
26.06029084344783,378543
25.837975232110296,378544
25.229433558777487,378545
25.07902336692939,378546
24.808117423220835,378547
24.467313822473045,378548
24.19922300440652,378549
24.275056217231565,378550
24.207324497199863,378551
23.683625940850504,378552
23.242067310717857,378553
23.106113347592782,378554
22.957606072213537,378555
22.669884273536866,378556
22.507177414889668,378557
22.188033806397073,378558
21.629178154253452,378559
21.339051871813922,378560
21.264568299556515,378561
21.638375147703528,378562
21.436723910464593,378563
20.807848101013974,378564
20.809630289550398,378565
21.14155674510448,378566
21.35478147840621,378567
21.428943041984667,378568
21.43869818293018,378569
21.56145385203206,378570
21.8058345833785,378571
22.143048933736054,378572
22.604885582124325,378573
22.769626290617794,378574
22.78723786993379,378575
22.20493349745294,378576
21.82930015848558,378577
22.118011455202634,378578
22.346871447412923,378579
22.44555138393531,378580
22.367306133981344,378581
22.35793071425161,378582
22.63618776695398,378583
22.948865417138393,378584
23.035792234386406,378585
22.8621152617427,378586
22.6118072821273,378587
22.283263268302107,378588
22.062868247321774,378589
21.767177314862693,378590
21.63918133000908,378591
20.879587609525515,378592
20.43006968819475,378593
20.01470119244584,378594
19.382885599868416,378595
18.473043297428717,378596
17.58317776697237,378597
16.658133824902507,378598
15.551103086263993,378599
14.771272527953727,378600
27.746292207431964,378601
27.549518975685032,378602
27.300867689830568,378603
26.99540400180058,378604
26.81964149428336,378605
26.336348609188576,378606
26.20656516191491,378607
25.94346505760194,378608
25.605219870509302,378609
25.343977630982863,378610
25.38154594048865,378611
25.413353049680552,378612
24.943018154685944,378613
24.483378954610146,378614
24.3001461838644,378615
24.112338953898245,378616
23.749420391266653,378617
23.474829749137996,378618
23.090971448352207,378619
22.446008467037018,378620
22.100485299784566,378621
22.078859717648243,378622
22.64197200738431,378623
22.438338739473863,378624
21.730258191445785,378625
21.593406833512006,378626
21.83998616621875,378627
22.091558940472282,378628
22.09864530691334,378629
22.183150146690707,378630
22.3671999069972,378631
22.62993277269544,378632
22.982229337676017,378633
23.480067772272207,378634
23.69635708813155,378635
23.68909999662361,378636
23.23703757211308,378637
22.795114271632315,378638
23.077387971084477,378639
23.299397468766188,378640
23.412237779407292,378641
23.320393120958954,378642
23.312790428280778,378643
23.5069809825099,378644
23.733450390401686,378645
23.815335198630805,378646
23.65285586562436,378647
23.404807265769875,378648
23.0412307270862,378649
22.75821641145791,378650
22.560687913521974,378651
22.518133991775017,378652
21.67743582618084,378653
21.31893270247093,378654
20.97208669807935,378655
20.371864965125837,378656
19.52280843394459,378657
18.589593690550487,378658
17.706513147784506,378659
16.69964942797054,378660
15.926952299496577,378661
28.353841275495768,378662
28.202523500916072,378663
28.02707367863934,378664
27.796127458603735,378665
27.606658865577344,378666
27.094159814324883,378667
26.937344152476044,378668
26.633282020021227,378669
26.279072377970067,378670
26.00428838870613,378671
26.00452412776542,378672
26.127047063312034,378673
25.6505908306749,378674
25.20738765600794,378675
24.988137976446808,378676
24.731989751363415,378677
24.24012113693516,378678
23.924380607184332,378679
23.461202476059952,378680
22.841650640525074,378681
22.46287235163186,378682
22.43915242558319,378683
22.92726949456295,378684
22.65258297309407,378685
22.02059619107837,378686
21.71762744240516,378687
21.965946618941587,378688
22.151062212879083,378689
22.169666798345474,378690
22.2833108397773,378691
22.465222818895143,378692
22.722135729036154,378693
23.1041044416217,378694
23.63107869832902,378695
23.890339045862333,378696
23.88735937667434,378697
23.574151356784625,378698
23.06148446989465,378699
23.32453940932686,378700
23.565318692707706,378701
23.68667352884563,378702
23.5853498105717,378703
23.575574208426417,378704
23.728308427115962,378705
23.99313180370666,378706
24.120731351388827,378707
23.955753455087006,378708
23.69492072267417,378709
23.342214303522212,378710
23.072562996430918,378711
22.90669908980027,378712
23.04873117548982,378713
22.23060419939185,378714
21.86917321041102,378715
21.53856529891158,378716
20.921202265984107,378717
20.071280735388086,378718
19.167005503770554,378719
18.340970401299273,378720
17.286946259529657,378721
16.44089733979297,378722
28.927386427047793,378723
28.786059748802813,378724
28.64570629281434,378725
28.435369432012806,378726
28.247570039316827,378727
27.65375806190434,378728
27.4796070594536,378729
27.165979894189434,378730
26.812554168248937,378731
26.541291637782876,378732
26.52474922664146,378733
26.665216302220188,378734
26.249915507982166,378735
25.79894530394938,378736
25.570700197620567,378737
25.29471936066733,378738
24.784359102414157,378739
24.463608780175548,378740
24.024681306907098,378741
23.358989837113484,378742
22.99114845924123,378743
22.962865850491312,378744
23.21209392857901,378745
22.981491686183006,378746
22.32020246443784,378747
21.979475631284288,378748
22.157851905731206,378749
22.336800776872792,378750
22.39430401220568,378751
22.4942643588887,378752
22.662566271809624,378753
22.905524824286715,378754
23.29002763921318,378755
23.818144663924784,378756
24.084071026889603,378757
24.07107087421531,378758
23.736313060049554,378759
23.192834380548504,378760
23.428845657798774,378761
23.683320262116354,378762
23.801970976691166,378763
23.688924005119077,378764
23.673987374115654,378765
23.803750872142075,378766
24.047518879809786,378767
24.191641857181082,378768
24.0249671340099,378769
23.761905461475635,378770
23.477465209027514,378771
23.20149781407781,378772
23.03574145867981,378773
23.194766302238065,378774
22.580061975658907,378775
22.234617275898188,378776
21.926490959784303,378777
21.33327876046974,378778
20.464813855307625,378779
19.594695900373154,378780
18.711260621995223,378781
17.665270049138883,378782
16.81341450966613,378783
28.52481893819379,378784
28.42237903600335,378785
28.278865702292194,378786
28.131055557100296,378787
27.96305279331233,378788
27.38271730277353,378789
27.199914431498314,378790
26.883390688389625,378791
26.579005625553407,378792
26.344654427066757,378793
26.286792280544773,378794
26.480113219390432,378795
26.183161440327297,378796
25.78509225207199,378797
25.546381484782103,378798
25.24593016758729,378799
24.674197349072983,378800
24.22031347983858,378801
23.755690431484425,378802
23.107536080793636,378803
22.7277131697889,378804
22.7583888244493,378805
22.63862009550985,378806
22.402704735751854,378807
21.908294881333575,378808
21.434660086948725,378809
21.4405411001963,378810
21.59063309171694,378811
21.609680485817876,378812
21.74651183080141,378813
21.98165828411419,378814
22.19219366768249,378815
22.54946520749155,378816
23.058041021096358,378817
23.344113188115216,378818
23.332497494209747,378819
23.0074826501924,378820
22.362089747639686,378821
22.474779404685762,378822
22.723421357024506,378823
22.836889615205166,378824
22.698026384383695,378825
22.664833427829024,378826
22.71819479053596,378827
22.882052546582372,378828
23.049305752201406,378829
22.9008702777777,378830
22.64821214414326,378831
22.341926027601914,378832
22.04269168286794,378833
21.95506118974606,378834
22.267928579296154,378835
22.024713274693227,378836
21.757299365698657,378837
21.544292922310376,378838
21.073787696363468,378839
20.267859327708607,378840
19.45837408694814,378841
18.6843722653947,378842
17.705278412641633,378843
16.86686233827652,378844
28.09316442649896,378845
28.02100706379133,378846
27.914045976001262,378847
27.80517975066215,378848
27.61763854969547,378849
27.035258142636508,378850
26.805101726862745,378851
26.454629701489978,378852
26.150865804302953,378853
25.919577295255465,378854
25.826212087190413,378855
26.039873580017684,378856
25.787268010933417,378857
25.389018031561704,378858
25.146762574589047,378859
24.792062189248725,378860
24.175465521806927,378861
23.743482067241757,378862
23.264195461404995,378863
22.628182410652926,378864
22.319137645535363,378865
22.335584701514392,378866
21.98096742269348,378867
21.755206972282906,378868
21.20674518654954,378869
20.745813633340276,378870
20.739568800329664,378871
20.88711621851951,378872
20.89721132602449,378873
21.09859034944742,378874
21.31997665122566,378875
21.539166048858874,378876
21.88784517111901,378877
22.39384799867264,378878
22.676186587065956,378879
22.679731111927026,378880
22.304825068095226,378881
21.609281810316702,378882
21.67706299651644,378883
21.965695646079155,378884
22.06875225909448,378885
21.919494001694318,378886
21.879357314746414,378887
21.923599581554015,378888
22.118140749302597,378889
22.303839278186558,378890
22.173100722426,378891
21.932003207411015,378892
21.643999834739816,378893
21.323413551425915,378894
21.202076731965462,378895
21.629293012083792,378896
21.521628820169212,378897
21.277135191026048,378898
21.034887170666877,378899
20.5920217052913,378900
19.819929267792475,378901
19.09847574690059,378902
18.30634361772138,378903
17.27345604877212,378904
16.389465669600042,378905
24.197807297381303,378906
23.679268921863695,378907
23.203911655794457,378908
22.820908922397223,378909
22.8450771685188,378910
23.5427917642848,378911
23.750011684902347,378912
23.66802586018042,378913
23.522780640100393,378914
23.215952386196648,378915
23.004572326224434,378916
22.983329461482526,378917
22.972330100424358,378918
23.16663724132468,378919
23.341081185937583,378920
23.572831422344507,378921
23.70988861512234,378922
23.61279761371719,378923
23.236942280841276,378924
22.37328378327385,378925
21.702367819074425,378926
21.37491134460356,378927
20.81522016665315,378928
20.985692428638004,378929
21.237376144634993,378930
21.269742737903243,378931
21.324160302242944,378932
21.152410337532842,378933
20.864620008088878,378934
20.549981376767164,378935
20.502485845256672,378936
20.513945191862092,378937
20.521174687230427,378938
20.818542996123426,378939
20.866193203529974,378940
20.950084308628163,378941
21.186438352228265,378942
21.31997687975695,378943
21.400853118538237,378944
21.4794090447337,378945
21.475618807409205,378946
21.332209684914517,378947
21.49046531747416,378948
21.846904962116582,378949
22.045276627645592,378950
22.25471638020946,378951
22.397473594403948,378952
22.221292778704253,378953
21.788095326620294,378954
21.34759264260896,378955
20.989931378505332,378956
20.77915882248243,378957
20.170458787044083,378958
19.9735599522607,378959
19.855363527856355,378960
19.96321851548612,378961
19.997523590769106,378962
19.809855545183552,378963
19.413800770914463,378964
18.98135546227877,378965
18.789561779103508,378966
27.881037282239163,378967
27.302256440673773,378968
26.76119116212675,378969
26.33221584878794,378970
26.313494281062106,378971
26.989907166403157,378972
27.168469857105265,378973
27.038289857664154,378974
26.910910608715483,378975
26.564394540224555,378976
26.296148747449195,378977
26.158573827766247,378978
26.041163002339715,378979
26.101034099186563,378980
26.193159258848084,378981
26.38059797935057,378982
26.504331428991236,378983
26.401733413687566,378984
26.027648277761386,378985
25.074722917949714,378986
24.365639971314693,378987
23.95154019222889,378988
23.356099795093655,378989
23.40229342749103,378990
23.56632407970443,378991
23.60521438129473,378992
23.68183899602468,378993
23.57443143591496,378994
23.229485037302368,378995
22.84422740279848,378996
22.79224838658962,378997
22.79062064899034,378998
22.754810821994,378999
23.027570157000525,379000
23.099258651029118,379001
23.152071418613332,379002
23.127474868841034,379003
23.24930289326528,379004
23.347599590250184,379005
23.429473642433663,379006
23.421520656626114,379007
23.252837979872083,379008
23.3887098432391,379009
23.729281611290958,379010
23.907873573346137,379011
24.100733307931193,379012
24.232971426262736,379013
24.07958880579099,379014
23.571256022616126,379015
23.040119061646806,379016
22.67578585479481,379017
22.427244765485796,379018
21.855367207654183,379019
21.558361519335165,379020
21.38265040420515,379021
21.317374896723663,379022
21.249356766570884,379023
20.896707904073025,379024
20.36063690484781,379025
19.833316747609217,379026
19.521454292170517,379027
31.3436198746262,379028
30.75177677880754,379029
30.173837571526406,379030
29.703902847725658,379031
29.63564385735299,379032
30.30648098610044,379033
30.44296206718724,379034
30.345584534692875,379035
30.27869076153644,379036
29.95267573455891,379037
29.650087850219393,379038
29.446183476743954,379039
29.27367276174914,379040
29.193162067280525,379041
29.191185916462928,379042
29.357206951790033,379043
29.472393887769783,379044
29.373435970566902,379045
29.005481513977713,379046
28.12491670059933,379047
27.396389179105086,379048
26.918130370009237,379049
26.22746682118833,379050
26.26806484065702,379051
26.442396231512248,379052
26.522952986204473,379053
26.635904934638063,379054
26.613513152428027,379055
26.372165917734662,379056
26.067208050113493,379057
25.992596364240512,379058
25.98534450257256,379059
25.910815303578033,379060
26.16924350882175,379061
26.275626953085293,379062
26.32785348662918,379063
26.083774923705278,379064
26.19918975622528,379065
26.301578429744325,379066
26.401165062266386,379067
26.432348889781395,379068
26.256443315659794,379069
26.38618495653202,379070
26.714290003555277,379071
26.897837022656688,379072
27.109416177087155,379073
27.263591242912184,379074
27.156469309076556,379075
26.65297190535972,379076
26.065044323215943,379077
25.676962118835434,379078
25.37579074828193,379079
24.645326369642078,379080
24.33792904725408,379081
24.024309562116173,379082
23.977304595682938,379083
23.788420875173983,379084
23.287927260605443,379085
22.658242123909474,379086
22.008406377578922,379087
21.60576156184578,379088
30.917524183122225,379089
30.346924163026415,379090
29.7662623060196,379091
29.279216239670177,379092
29.141728018640038,379093
29.699754096971787,379094
29.77095879747219,379095
29.641825208082594,379096
29.612780275329953,379097
29.289488477257976,379098
28.944908811634434,379099
28.661711300956654,379100
28.420612384558638,379101
28.243329766921818,379102
28.147910422775624,379103
28.257055971736804,379104
28.337407190405827,379105
28.24024882561548,379106
27.95393865782364,379107
27.137818705180166,379108
26.475373865682116,379109
26.033348207821348,379110
25.598565746088184,379111
25.609108171490732,379112
25.714251029878767,379113
25.861031440414706,379114
25.99944609139584,379115
26.06412042338053,379116
25.86716522622521,379117
25.620622578176494,379118
25.57366692407885,379119
25.614910199004385,379120
25.56451149043096,379121
25.81256084134469,379122
25.93293143135935,379123
25.964992678264878,379124
25.58065299954876,379125
25.6737158182994,379126
25.787994217702078,379127
25.902423614944666,379128
25.937380816192046,379129
25.76269723097124,379130
25.87950356039147,379131
26.189824411653547,379132
26.34829248922341,379133
26.514014671736277,379134
26.624705747602945,379135
26.526193199220018,379136
26.038392483388122,379137
25.492466888746605,379138
25.12467119285884,379139
24.83199701097095,379140
24.079328652558843,379141
23.73117729513018,379142
23.450858469990806,379143
23.27567024612614,379144
23.01399924280844,379145
22.459858211460983,379146
21.752394541680133,379147
21.060300864350722,379148
20.591396491193677,379149
31.06954032020792,379150
30.593032216988718,379151
30.051233524703377,379152
29.563738163498954,379153
29.356336459348597,379154
29.809772022047696,379155
29.798287822652924,379156
29.709460514037573,379157
29.794606407286267,379158
29.543459319482963,379159
29.209177168050246,379160
28.888157161072172,379161
28.613298052789503,379162
28.33723741301901,379163
28.156349056712543,379164
28.23731816243378,379165
28.26622238159507,379166
28.128361088549013,379167
27.89709025580521,379168
27.17019743914534,379169
26.566615707223036,379170
26.130316643807134,379171
25.835139364593203,379172
25.74466572204136,379173
25.901513519842354,379174
26.01165221188279,379175
26.186895707626093,379176
26.31525748917454,379177
26.19152238944025,379178
25.984216698701573,379179
25.99390258629296,379180
26.087856669285543,379181
26.047928882865165,379182
26.290164932947732,379183
26.41924389124523,379184
26.46750789680084,379185
25.927461507054375,379186
25.9908253326642,379187
26.102520276981636,379188
26.24317205430583,379189
26.302849660562572,379190
26.140928043751614,379191
26.24343372929701,379192
26.546952746130728,379193
26.695138929264886,379194
26.84338731154827,379195
26.951547956899503,379196
26.877407332354665,379197
26.39723738031222,379198
25.894099877317387,379199
25.540266883159006,379200
25.199773650970826,379201
24.480565201989123,379202
24.127897048956015,379203
23.772284165517647,379204
23.554424824226203,379205
23.228899979157347,379206
22.514490197196437,379207
21.737628458734264,379208
20.977322899862656,379209
20.41698985534873,379210
29.799704142161943,379211
29.33867176466225,379212
28.796557950756494,379213
28.29588407159713,379214
28.069612370527523,379215
28.418709977471337,379216
28.38741347776437,379217
28.29821704017013,379218
28.3545280588026,379219
28.111888094826554,379220
27.774172415575492,379221
27.438651968645104,379222
27.149571489246398,379223
26.84970311619452,379224
26.645276173183106,379225
26.72485746085937,379226
26.749162346786704,379227
26.592544212060773,379228
26.345257991144138,379229
25.66578947357749,379230
25.047638619692634,379231
24.653804858867716,379232
24.504954322192134,379233
24.41725190240254,379234
24.56568735743383,379235
24.688126202005606,379236
24.825804990114875,379237
25.023858218801706,379238
24.94779117783287,379239
24.73456147041793,379240
24.7735621049801,379241
24.886372026743913,379242
24.847674473643792,379243
25.102405703130387,379244
25.236966517622818,379245
25.287314983125555,379246
24.782644976910433,379247
24.837664379994806,379248
24.952578540843945,379249
25.100175856026397,379250
25.15799057024259,379251
24.99917265959465,379252
25.10105189367647,379253
25.39214815879012,379254
25.531463497382504,379255
25.672512152643947,379256
25.774943957928542,379257
25.695752667021225,379258
25.247352023950498,379259
24.731291908135574,379260
24.416527256281483,379261
24.042930957156557,379262
23.31675289140628,379263
22.91611087670111,379264
22.613212204274873,379265
22.344096283969805,379266
21.969429702811397,379267
21.27090069388504,379268
20.462318181878402,379269
19.65006756446462,379270
19.10234470617263,379271
26.746849678923866,379272
26.398376951617422,379273
25.90737151313499,379274
25.436751010865578,379275
25.139415060726037,379276
25.261774003592052,379277
25.165113193443176,379278
25.09042605377175,379279
25.20668268771965,379280
25.013392899078553,379281
24.660358682340018,379282
24.277119790534528,379283
23.94022020725322,379284
23.604965379521957,379285
23.340251505337562,379286
23.36760774417337,379287
23.327417916258185,379288
23.14237698066796,379289
22.902338115303564,379290
22.365085350262973,379291
21.767871299523165,379292
21.4066912896277,379293
21.350378514721115,379294
21.22140099586511,379295
21.3232631828119,379296
21.449675962887397,379297
21.57511381947961,379298
21.809945716394623,379299
21.838755699561545,379300
21.708803544331545,379301
21.860859040469506,379302
22.081388110260434,379303
22.118155729928958,379304
22.3789318454547,379305
22.51294493049096,379306
22.552614470416586,379307
21.856516150820198,379308
21.890886189361368,379309
22.024059683279233,379310
22.244723930690668,379311
22.34368577024611,379312
22.21829342056043,379313
22.28890458519271,379314
22.534259505941463,379315
22.623460135412756,379316
22.717563469601316,379317
22.765171635393756,379318
22.682865838515283,379319
22.281712417957124,379320
21.81164048853981,379321
21.542951368110607,379322
21.248732644511108,379323
20.482564694406108,379324
20.050329486870226,379325
19.759723903358122,379326
19.36589385053287,379327
18.956638139134157,379328
18.243673023779365,379329
17.374819657351964,379330
16.576017389418155,379331
15.985518856480724,379332
23.505752819950317,379333
23.31193102228906,379334
22.92805125324321,379335
22.494128035861877,379336
22.17486140802845,379337
22.23553765431518,379338
22.098802756018586,379339
22.089183675859033,379340
22.395571426497895,379341
22.310389906007174,379342
22.014565350482314,379343
21.65678220922058,379344
21.27517766905396,379345
20.892614801946195,379346
20.587716261878313,379347
20.568961686221826,379348
20.449320048134553,379349
20.202835841656338,379350
19.967537586215656,379351
19.50632262015978,379352
19.029941107355228,379353
18.66078348496694,379354
18.55715975241975,379355
18.368612405232398,379356
18.395868237883803,379357
18.471350606249814,379358
18.631636120754877,379359
18.932880315637817,379360
18.999067032356606,379361
18.89764059024867,379362
19.106225807103158,379363
19.3957818325444,379364
19.46257794244451,379365
19.727224621498465,379366
19.842052342038926,379367
19.90170757297676,379368
19.055699251387637,379369
19.03812079426615,379370
19.173172794094114,379371
19.455958436259266,379372
19.57956307989707,379373
19.484438950074832,379374
19.53571657122893,379375
19.76214796520412,379376
19.853445671812096,379377
19.939779853579466,379378
19.977915484964626,379379
19.905237757035138,379380
19.554907431445827,379381
19.134403476855425,379382
18.913382745212118,379383
18.656106999611836,379384
17.974593559135258,379385
17.54129559461296,379386
17.13119854275851,379387
16.722862047904073,379388
16.210322095617926,379389
15.446950939563123,379390
14.533155339150369,379391
13.667599167190872,379392
12.99295211252695,379393
20.832509426944398,379394
20.728260813962663,379395
20.374625540660077,379396
19.998912463212605,379397
19.687946672923943,379398
19.628600946048664,379399
19.50189366446068,379400
19.508858855751384,379401
19.841017364410447,379402
19.79256733899126,379403
19.511360285963917,379404
19.168984124265705,379405
18.758943600299858,379406
18.388286481597447,379407
18.06895973874265,379408
18.00097656608,379409
17.766147457107195,379410
17.468610318652168,379411
17.17876611707152,379412
16.81533033264577,379413
16.295684533939152,379414
15.903516468789121,379415
15.571339596742632,379416
15.315930146018786,379417
15.339220816749503,379418
15.390588254256556,379419
15.540777828724515,379420
15.76769513028023,379421
15.849641080343588,379422
15.758521623811816,379423
16.103589121294135,379424
16.44738606817822,379425
16.57442088680267,379426
16.823114685742155,379427
16.94245661542203,379428
17.00514886430227,379429
16.308510860844535,379430
16.291605800423497,379431
16.43584076239864,379432
16.75346945956767,379433
16.939026800718636,379434
16.90164807199517,379435
16.924336178645547,379436
17.111359399973708,379437
17.18632795893319,379438
17.249750125044898,379439
17.241459677481657,379440
17.15805049652232,379441
16.843166243131293,379442
16.44452797915136,379443
16.217570642680244,379444
15.982480319458205,379445
15.313408436399357,379446
14.863094493106473,379447
14.47580645689004,379448
13.941198736644424,379449
13.46181961666457,379450
12.711549831026957,379451
11.867743642523465,379452
10.9521271229641,379453
10.301971850853022,379454
19.668709985171517,379455
19.662647505379198,379456
19.40345225938205,379457
19.06975139443182,379458
18.794461527184296,379459
18.724415197470933,379460
18.614500648103046,379461
18.657729986911136,379462
18.874186044796716,379463
18.90449250141802,379464
18.713423272158764,379465
18.46810274520419,379466
18.00649098152121,379467
17.597626807404936,379468
17.25808050250305,379469
17.14824737181692,379470
16.910803518562147,379471
16.541110167510055,379472
16.29801010825878,379473
15.898388176121045,379474
15.463086419385718,379475
15.03501974731239,379476
14.837523060680724,379477
14.48431144513819,379478
14.412283182214992,379479
14.378819586665827,379480
14.576922898053851,379481
14.83448774681625,379482
14.873472358522974,379483
14.816185331704105,379484
15.064098908160531,379485
15.410722610527557,379486
15.550362127733251,379487
15.782909559120128,379488
15.88645076924388,379489
15.97823788177078,379490
15.249637073086092,379491
15.170589932686653,379492
15.320712479302074,379493
15.64839245557107,379494
15.857102100013321,379495
15.860191798699702,379496
15.886253852042387,379497
16.064361412336837,379498
16.17704922079747,379499
16.248001152249117,379500
16.219283674190706,379501
16.12667893615719,379502
15.840215073980232,379503
15.537523504297383,379504
15.309607841402112,379505
15.09807769620187,379506
14.395126787802837,379507
13.919588914309031,379508
13.459743460794925,379509
12.850863585957086,379510
12.326603760588569,379511
11.52446210683513,379512
10.601830348177714,379513
9.614790364167447,379514
8.997952868457844,379515
21.44115858273915,379516
21.450397141743395,379517
21.205216619783243,379518
20.87909798826854,379519
20.608628948255728,379520
20.52771427538181,379521
20.420116590634677,379522
20.452437109347557,379523
20.61868207715031,379524
20.64285382889949,379525
20.461148641386842,379526
20.230674477429773,379527
19.756434437411883,379528
19.348037453435552,379529
19.014367583810554,379530
18.88968192834443,379531
18.694569371530747,379532
18.328598435747267,379533
17.980506730880222,379534
17.611330002922102,379535
17.156653812859133,379536
16.760176532228172,379537
16.539962018211327,379538
16.194031516530572,379539
16.058408921135026,379540
16.060716042008835,379541
16.18121521211299,379542
16.447624318467035,379543
16.448868262849487,379544
16.386725810783332,379545
16.566269272615557,379546
16.910106428264953,379547
17.051174499729598,379548
17.270938595092332,379549
17.372936689172377,379550
17.465415893692807,379551
16.852416843517574,379552
16.77379089327991,379553
16.92500202105589,379554
17.25138349818468,379555
17.46320307479857,379556
17.465206729705585,379557
17.48813030059472,379558
17.664977782053995,379559
17.791029221221038,379560
17.861100103424064,379561
17.831486995816704,379562
17.737457815512528,379563
17.450236738174112,379564
17.14207706639081,379565
16.920147272724364,379566
16.717245323986447,379567
15.843673738067196,379568
15.351595084203325,379569
14.844956910050712,379570
14.181683730002362,379571
13.650918092645213,379572
12.83922296571069,379573
11.85443561341009,379574
10.803694674677388,379575
10.146425832633156,379576
20.89044176247438,379577
20.885093920716656,379578
20.6394800684738,379579
20.292878274244913,379580
20.026823081390376,379581
19.7847330719801,379582
19.709540915255047,379583
19.73561830264407,379584
19.796240986573252,379585
19.792776733245773,379586
19.66806284030588,379587
19.486457720568637,379588
19.0105359589258,379589
18.64656561034684,379590
18.38391374455165,379591
18.288954007478026,379592
18.15604836506708,379593
17.859247431321137,379594
17.57737397964695,379595
17.2634166735171,379596
16.851696594164764,379597
16.445842471448543,379598
16.06880154417297,379599
15.709159841930784,379600
15.537988235612886,379601
15.473825735656703,379602
15.640077043363021,379603
